order_date,city_std(광역권 이름),temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2023-07-26,nan,25.7,22.2,22.4,3.5,0,0
2023-07-27,nan,24.6,22.0,23.5,2.6000000000000014,0,0
2023-07-28,nan,25.9,22.0,7.6,3.8999999999999986,0,0
2023-07-29,nan,25.0,21.9,1.6,3.1000000000000014,0,0
2023-07-30,nan,26.7,22.3,3.4,4.399999999999999,0,0
2023-07-31,nan,27.2,22.6,2.4,4.599999999999998,0,0
2023-08-01,nan,26.8,22.8,2.1,4.0,0,0
2023-08-02,nan,26.5,22.2,1.0,4.300000000000001,0,0
2023-08-03,nan,26.1,22.6,1.9,3.5,0,0
2023-08-04,nan,27.1,22.5,1.4,4.600000000000001,0,0
2023-08-05,nan,26.9,22.6,2.5,4.299999999999997,0,0
2023-08-06,nan,27.0,22.5,0.9,4.5,0,0
2023-08-07,nan,27.7,22.4,0.3,5.300000000000001,0,0
2023-08-08,nan,27.8,22.5,1.0,5.300000000000001,0,0
2023-08-09,nan,27.9,22.1,1.3,5.799999999999997,0,0
2023-08-10,nan,27.6,22.1,2.0,5.5,0,0
2023-08-11,nan,28.2,21.2,1.2,7.0,0,0
2023-08-12,nan,28.0,21.1,1.3,6.899999999999999,0,0
2023-08-13,nan,27.1,21.6,1.6,5.5,0,0
2023-08-14,nan,28.1,22.1,0.9,6.0,0,0
2023-08-15,nan,27.9,21.6,0.8,6.299999999999997,0,0
2023-08-16,nan,28.8,21.5,0.7,7.300000000000001,0,0
2023-08-17,nan,27.7,21.3,0.1,6.399999999999999,0,0
2023-08-18,nan,28.8,21.7,0.0,7.100000000000001,0,0
2023-08-19,nan,28.2,22.0,1.0,6.199999999999999,0,0
2023-08-20,nan,26.9,22.0,1.6,4.899999999999999,0,0
2023-08-21,nan,28.2,21.4,1.1,6.800000000000001,0,0
2023-08-22,nan,28.5,21.0,3.8,7.5,0,0
2023-08-23,nan,28.3,20.9,0.2,7.400000000000002,0,0
2023-08-24,nan,28.5,21.8,1.3,6.699999999999999,0,0
2023-08-25,nan,28.4,22.5,2.0,5.899999999999999,0,0
2023-08-26,nan,28.2,22.2,1.4,6.0,0,0
2023-08-27,nan,28.1,22.0,2.4,6.100000000000001,0,0
2023-08-28,nan,28.6,21.6,2.1,7.0,0,0
2023-08-29,nan,28.9,21.5,1.3,7.399999999999999,0,0
2023-08-30,nan,30.4,20.4,0.0,10.0,0,0
2023-08-31,nan,30.3,21.2,1.1,9.100000000000001,0,0
2023-09-01,nan,32.1,21.7,5.0,10.400000000000002,0,0
2023-09-02,nan,30.1,22.1,2.5,8.0,0,0
2023-09-03,nan,29.5,21.6,9.4,7.899999999999999,0,0
2023-09-04,nan,29.5,21.5,0.9,8.0,0,0
2023-09-05,nan,29.6,20.5,0.3,9.100000000000001,0,0
2023-09-06,nan,29.2,21.0,0.9,8.2,0,0
2023-09-07,nan,27.8,22.1,3.4,5.699999999999999,0,0
2023-09-08,nan,27.5,22.0,24.2,5.5,0,0
2023-09-09,nan,27.1,22.7,7.5,4.400000000000002,0,0
2023-09-10,nan,27.8,22.2,1.1,5.600000000000001,0,0
2023-09-11,nan,28.1,22.0,1.2,6.100000000000001,0,0
2023-09-12,nan,28.6,21.0,3.3,7.600000000000001,0,0
2023-09-13,nan,28.4,21.5,1.1,6.899999999999999,0,0
2023-09-14,nan,28.9,21.5,0.8,7.399999999999999,0,0
2023-09-15,nan,28.6,20.8,0.4,7.800000000000001,0,0
2023-09-16,nan,26.4,22.5,0.0,3.8999999999999986,0,0
2023-09-17,nan,26.8,22.5,2.3,4.300000000000001,0,0
2023-09-18,nan,28.0,21.8,3.0,6.199999999999999,0,0
2023-09-19,nan,28.3,22.1,1.6,6.199999999999999,0,0
2023-09-20,nan,28.9,23.0,2.3,5.899999999999999,0,0
2023-09-21,nan,29.8,23.2,18.5,6.600000000000001,0,0
2023-09-22,nan,27.4,22.8,33.4,4.599999999999998,0,0
2023-09-23,nan,27.5,22.2,32.1,5.300000000000001,0,0
2023-09-24,nan,27.5,21.5,7.9,6.0,0,0
2023-09-25,nan,28.6,21.5,5.8,7.100000000000001,0,0
2023-09-26,nan,29.3,21.5,14.5,7.800000000000001,0,0
2023-09-27,nan,27.9,21.4,33.6,6.5,0,0
2023-09-28,nan,28.9,21.6,11.2,7.299999999999997,0,0
2023-09-29,nan,29.4,21.1,19.9,8.299999999999997,0,0
2023-09-30,nan,28.6,21.4,9.6,7.200000000000003,0,0
2023-10-01,nan,27.6,21.3,14.1,6.300000000000001,0,0
2023-10-02,nan,27.7,21.5,0.0,6.199999999999999,0,0
2023-10-03,nan,29.8,20.8,0.2,9.0,0,0
2023-10-04,nan,29.7,21.4,0.0,8.3,0,0
2023-10-05,nan,30.0,20.4,0.0,9.600000000000001,0,0
2023-10-06,nan,29.8,20.1,0.0,9.7,0,0
2023-10-07,nan,30.5,20.8,0.0,9.7,0,0
2023-10-08,nan,30.6,20.4,0.0,10.200000000000003,0,0
2023-10-09,nan,30.8,20.4,0.0,10.400000000000002,0,0
2023-10-10,nan,31.3,20.2,0.0,11.100000000000001,0,0
2023-10-11,nan,30.0,20.5,0.0,9.5,0,0
2023-10-12,nan,31.1,21.1,0.5,10.0,0,0
2023-10-13,nan,31.9,20.2,0.0,11.7,0,0
2023-10-14,nan,31.5,20.2,0.0,11.3,0,0
2023-10-15,nan,30.8,20.7,0.0,10.100000000000001,0,0
2023-10-16,nan,31.0,21.3,0.5,9.7,0,0
2023-10-17,nan,30.9,20.5,0.2,10.399999999999999,0,0
2023-10-18,nan,30.7,21.3,0.0,9.399999999999999,0,0
2023-10-19,nan,30.8,21.0,1.0,9.8,0,0
2023-10-20,nan,30.3,21.1,1.9,9.2,0,0
2023-10-21,nan,30.5,21.0,0.5,9.5,0,0
2023-10-22,nan,31.6,22.1,0.0,9.5,0,0
2023-10-23,nan,31.5,19.2,0.0,12.3,0,0
2023-10-24,nan,31.2,21.5,0.0,9.7,0,0
2023-10-25,nan,31.0,20.8,0.0,10.2,0,0
2023-10-26,nan,30.0,19.4,0.0,10.600000000000001,0,0
2023-10-27,nan,30.1,18.5,0.0,11.600000000000001,0,0
2023-10-28,nan,30.1,18.6,0.0,11.5,0,0
2023-10-29,nan,30.6,17.4,0.0,13.200000000000003,0,0
2023-10-30,nan,31.0,19.7,0.0,11.3,0,0
2023-10-31,nan,30.5,18.9,0.0,11.600000000000001,0,0
2023-11-01,nan,30.4,18.0,0.0,12.399999999999999,0,0
2023-11-02,nan,30.4,19.4,0.0,11.0,0,0
2023-11-03,nan,31.0,19.8,0.0,11.2,0,0
2023-11-04,nan,30.8,19.9,0.0,10.900000000000002,0,0
2023-11-05,nan,31.4,19.2,0.0,12.2,0,0
2023-11-06,nan,31.3,19.2,0.0,12.100000000000001,0,0
2023-11-07,nan,31.0,19.4,0.0,11.600000000000001,0,0
2023-11-08,nan,30.0,21.2,1.6,8.8,0,0
2023-11-09,nan,30.4,19.5,9.5,10.899999999999999,0,0
2023-11-10,nan,29.8,19.9,2.5,9.900000000000002,0,0
2023-11-11,nan,30.8,19.2,0.0,11.600000000000001,0,0
2023-11-12,nan,31.0,19.1,0.0,11.899999999999999,0,0
2023-11-13,nan,30.4,19.3,0.0,11.099999999999998,0,0
2023-11-14,nan,30.0,19.5,0.0,10.5,0,0
2023-11-15,nan,29.1,16.6,0.0,12.5,0,0
2023-11-16,nan,29.2,17.4,0.0,11.8,0,0
2023-11-17,nan,29.3,17.7,0.0,11.600000000000001,0,0
2023-11-18,nan,30.2,16.7,0.0,13.5,0,0
2023-11-19,nan,31.2,17.2,0.0,14.0,0,0
2023-11-20,nan,30.8,19.6,0.0,11.2,0,0
2023-11-21,nan,29.8,18.8,0.0,11.0,0,0
2023-11-22,nan,29.7,18.4,0.0,11.3,0,0
2023-11-23,nan,30.4,18.4,0.0,12.0,0,0
2023-11-24,nan,30.8,18.5,0.4,12.3,0,0
2023-11-25,nan,29.6,18.3,1.9,11.3,0,0
2023-11-26,nan,30.1,19.6,25.0,10.5,0,0
2023-11-27,nan,28.1,18.9,2.4,9.200000000000003,0,0
2023-11-28,nan,28.5,19.0,0.3,9.5,0,0
2023-11-29,nan,28.8,18.5,0.3,10.3,0,0
2023-11-30,nan,29.3,17.6,0.3,11.7,0,0
2023-12-01,nan,29.2,17.0,0.3,12.2,0,0
2023-12-02,nan,30.2,18.3,0.3,11.899999999999999,0,0
2023-12-03,nan,29.9,18.5,0.0,11.399999999999999,0,0
2023-12-04,nan,30.5,18.5,0.0,12.0,0,0
2023-12-05,nan,29.9,18.0,0.0,11.899999999999999,0,0
2023-12-06,nan,28.1,18.8,0.5,9.3,0,0
2023-12-07,nan,27.5,17.4,0.5,10.100000000000001,0,0
2023-12-08,nan,28.2,17.4,0.3,10.8,0,0
2023-12-09,nan,29.1,17.1,0.0,12.0,0,0
2023-12-10,nan,29.3,16.8,0.0,12.5,0,0
2023-12-11,nan,29.4,17.8,0.0,11.599999999999998,0,0
2023-12-12,nan,29.3,16.6,0.0,12.7,0,0
2023-12-13,nan,29.0,15.6,0.0,13.4,0,0
2023-12-14,nan,28.0,15.9,0.0,12.1,0,0
2023-12-15,nan,27.3,15.7,0.0,11.600000000000001,0,0
2023-12-16,nan,27.4,15.4,0.0,11.999999999999998,0,0
2023-12-17,nan,27.4,15.2,0.0,12.2,0,0
2023-12-18,nan,27.0,16.9,0.0,10.100000000000001,0,0
2023-12-19,nan,26.3,17.5,0.0,8.8,0,0
2023-12-20,nan,27.2,14.1,0.0,13.1,0,0
2023-12-21,nan,29.3,15.6,0.0,13.700000000000001,0,0
2023-12-22,nan,29.6,15.9,0.0,13.700000000000001,0,0
2023-12-23,nan,29.4,14.3,0.0,15.099999999999998,0,0
2023-12-24,nan,29.1,16.2,0.0,12.900000000000002,0,0
2023-12-25,nan,29.5,14.9,0.0,14.6,0,0
2023-12-26,nan,30.5,16.8,0.0,13.7,0,0
2023-12-27,nan,30.0,16.6,0.0,13.399999999999999,0,0
2023-12-28,nan,30.0,15.8,0.0,14.2,0,0
2023-12-29,nan,29.8,16.8,0.0,13.0,0,0
2023-12-30,nan,29.6,14.3,0.0,15.3,0,0
2023-12-31,nan,30.1,16.4,0.0,13.700000000000003,0,0
2024-01-01,nan,29.5,16.5,0.0,13.0,0,0
2024-01-02,nan,30.0,15.9,0.0,14.1,0,0
2024-01-03,nan,29.8,16.5,0.0,13.3,0,0
2024-01-04,nan,30.0,15.9,0.0,14.1,0,0
2024-01-05,nan,29.5,13.9,0.0,15.6,0,0
2024-01-06,nan,29.1,15.9,0.0,13.200000000000001,0,0
2024-01-07,nan,29.5,17.2,0.8,12.3,0,0
2024-01-08,nan,29.7,17.4,0.2,12.3,0,0
2024-01-09,nan,28.1,18.0,1.0,10.100000000000001,0,0
2024-01-10,nan,28.4,16.7,3.1,11.7,0,0
2024-01-11,nan,28.6,16.9,0.0,11.700000000000003,0,0
2024-01-12,nan,29.2,17.6,0.0,11.599999999999998,0,0
2024-01-13,nan,29.7,17.7,0.0,12.0,0,0
2024-01-14,nan,29.9,16.7,0.0,13.2,0,0
2024-01-15,nan,28.4,14.1,0.0,14.299999999999999,0,0
2024-01-16,nan,29.5,12.1,0.0,17.4,0,0
2024-01-17,nan,28.9,13.1,0.0,15.799999999999999,0,0
2024-01-18,nan,27.4,14.0,0.0,13.399999999999999,0,0
2024-01-19,nan,28.8,12.9,0.0,15.9,0,0
2024-01-20,nan,28.8,15.7,0.0,13.100000000000001,0,0
2024-01-21,nan,28.5,15.9,0.0,12.6,0,0
2024-01-22,nan,29.9,13.7,0.0,16.2,0,0
2024-01-23,nan,27.4,15.4,0.0,11.999999999999998,0,0
2024-01-24,nan,27.0,14.1,0.0,12.9,0,0
2024-01-25,nan,27.4,13.5,0.0,13.899999999999999,0,0
2024-01-26,nan,29.9,13.0,0.0,16.9,0,0
2024-01-27,nan,29.9,16.3,0.0,13.599999999999998,0,0
2024-01-28,nan,31.2,14.9,0.0,16.299999999999997,0,0
2024-01-29,nan,30.6,15.8,0.0,14.8,0,0
2024-01-30,nan,30.5,16.6,0.0,13.899999999999999,0,0
2024-01-31,nan,31.4,15.4,0.0,15.999999999999998,0,0
2024-02-01,nan,28.5,14.1,0.0,14.4,0,0
2024-02-02,nan,28.8,15.2,0.0,13.600000000000001,0,0
2024-02-03,nan,31.0,15.2,0.0,15.8,0,0
2024-02-04,nan,33.1,16.6,0.0,16.5,0,0
2024-02-05,nan,33.5,18.2,0.0,15.3,0,0
2024-02-06,nan,34.6,18.0,0.0,16.6,0,0
2024-02-07,nan,33.8,18.8,0.0,14.999999999999996,0,0
2024-02-08,nan,32.9,17.0,0.0,15.899999999999999,0,0
2024-02-09,nan,33.7,14.5,0.0,19.200000000000003,0,0
2024-02-10,nan,34.2,14.5,0.0,19.700000000000003,0,0
2024-02-11,nan,32.9,14.4,0.0,18.5,0,0
2024-02-12,nan,33.1,15.6,0.0,17.5,0,0
2024-02-13,nan,33.8,16.5,0.0,17.299999999999997,0,0
2024-02-14,nan,32.7,15.4,0.0,17.300000000000004,0,0
2024-02-15,nan,33.5,17.5,0.0,16.0,0,0
2024-02-16,nan,35.2,18.8,0.0,16.400000000000002,0,0
2024-02-17,nan,33.9,17.6,0.0,16.299999999999997,0,0
2024-02-18,nan,34.5,17.8,0.0,16.7,0,0
2024-02-19,nan,33.9,18.6,0.0,15.299999999999997,0,0
2024-02-20,nan,33.7,17.8,0.0,15.900000000000002,0,0
2024-02-21,nan,31.5,17.5,0.0,14.0,0,0
2024-02-22,nan,30.5,16.2,0.0,14.3,0,0
2024-02-23,nan,31.1,15.0,0.0,16.1,0,0
2024-02-24,nan,33.0,14.6,0.0,18.4,0,0
2024-02-25,nan,33.2,18.0,0.0,15.200000000000003,0,0
2024-02-26,nan,34.9,16.5,0.0,18.4,0,0
2024-02-27,nan,35.1,20.9,0.0,14.200000000000003,0,0
2024-02-28,nan,33.5,22.0,0.0,11.5,0,0
2024-02-29,nan,35.1,21.4,0.0,13.700000000000003,0,0
2024-03-01,nan,35.8,20.9,0.0,14.899999999999999,0,0
2024-03-02,nan,34.5,20.8,0.0,13.7,0,0
2024-03-03,nan,31.1,18.5,0.0,12.600000000000001,0,0
2024-03-04,nan,32.4,15.1,0.0,17.299999999999997,0,0
2024-03-05,nan,34.6,14.5,0.0,20.1,0,0
2024-03-06,nan,34.9,16.6,0.0,18.299999999999997,0,0
2024-03-07,nan,34.7,14.4,0.0,20.300000000000004,0,0
2024-03-08,nan,35.5,20.1,0.0,15.399999999999999,0,0
2024-03-09,nan,35.2,18.5,0.0,16.700000000000003,0,0
2024-03-10,nan,36.5,17.6,0.0,18.9,0,0
2024-03-11,nan,36.0,19.9,0.0,16.1,0,0
2024-03-12,nan,37.2,20.6,0.0,16.6,0,0
2024-03-13,nan,35.4,19.9,0.0,15.5,0,0
2024-03-14,nan,35.2,17.3,0.0,17.900000000000002,0,0
2024-03-15,nan,35.0,18.0,0.0,17.0,0,0
2024-03-16,nan,35.6,17.6,0.0,18.0,0,0
2024-03-17,nan,36.2,18.8,0.0,17.400000000000002,0,0
2024-03-18,nan,35.1,20.4,0.0,14.700000000000003,0,0
2024-03-19,nan,34.9,19.6,0.0,15.299999999999997,0,0
2024-03-20,nan,35.5,20.6,0.0,14.899999999999999,0,0
2024-03-21,nan,36.2,19.1,0.0,17.1,0,0
2024-03-22,nan,36.4,19.9,0.0,16.5,0,0
2024-03-23,nan,36.5,19.9,0.0,16.6,0,0
2024-03-24,nan,37.5,22.0,0.0,15.5,0,0
2024-03-25,nan,37.8,22.8,0.0,14.999999999999996,0,0
2024-03-26,nan,38.2,21.7,0.0,16.500000000000004,1,0
2024-03-27,nan,39.5,22.2,0.0,17.3,1,0
2024-03-28,nan,38.7,23.5,0.0,15.200000000000003,1,0
2024-03-29,nan,38.9,23.8,0.1,15.099999999999998,1,0
2024-03-30,nan,38.2,23.8,0.0,14.400000000000002,1,0
2024-03-31,nan,38.3,24.5,0.0,13.799999999999997,1,0
2024-04-01,nan,39.0,24.9,0.0,14.100000000000001,1,0
2024-04-02,nan,39.1,21.8,0.0,17.3,1,0
2024-04-03,nan,39.0,21.8,0.0,17.2,1,0
2024-04-04,nan,39.2,23.1,0.0,16.1,1,0
2024-04-05,nan,39.8,22.7,0.0,17.099999999999998,1,0
2024-04-06,nan,39.4,23.5,0.0,15.899999999999999,1,0
2024-04-07,nan,38.2,23.4,0.0,14.800000000000004,1,0
2024-04-08,nan,38.0,20.5,0.0,17.5,1,0
2024-04-09,nan,38.8,20.9,0.0,17.9,1,0
2024-04-10,nan,38.8,21.5,0.0,17.299999999999997,1,0
2024-04-11,nan,39.1,22.8,0.0,16.3,1,0
2024-04-12,nan,38.3,22.5,0.0,15.799999999999997,1,0
2024-04-13,nan,37.8,20.8,0.0,16.999999999999996,0,0
2024-04-14,nan,39.2,19.6,0.0,19.6,1,0
2024-04-15,nan,40.4,23.2,0.1,17.2,1,0
2024-04-16,nan,39.5,27.2,0.0,12.3,1,0
2024-04-17,nan,40.7,27.4,0.3,13.300000000000004,1,0
2024-04-18,nan,40.3,25.5,0.1,14.799999999999997,1,0
2024-04-19,nan,40.2,25.8,0.0,14.400000000000002,1,0
2024-04-20,nan,38.8,25.4,0.0,13.399999999999999,1,0
2024-04-21,nan,38.2,23.8,0.0,14.400000000000002,1,0
2024-04-22,nan,38.8,24.0,0.0,14.799999999999997,1,0
2024-04-23,nan,39.3,23.5,0.0,15.799999999999997,1,0
2024-04-24,nan,39.3,23.8,0.0,15.499999999999996,1,0
2024-04-25,nan,39.2,24.8,3.0,14.400000000000002,1,0
2024-04-26,nan,39.3,25.3,0.1,13.999999999999996,1,0
2024-04-27,nan,40.3,25.4,0.0,14.899999999999999,1,0
2024-04-28,nan,41.0,25.5,0.0,15.5,1,0
2024-04-29,nan,40.8,25.6,0.0,15.199999999999996,1,0
2024-04-30,nan,40.8,24.8,0.0,15.999999999999996,1,0
2024-05-01,nan,38.3,25.1,0.0,13.199999999999996,1,0
2024-05-02,nan,38.8,22.5,0.0,16.299999999999997,1,0
2024-05-03,nan,39.8,20.4,0.0,19.4,1,0
2024-05-04,nan,39.0,21.6,0.0,17.4,1,0
2024-05-05,nan,39.2,23.4,0.0,15.800000000000004,1,0
2024-05-06,nan,37.9,23.4,0.0,14.5,0,0
2024-05-07,nan,37.3,21.7,0.0,15.599999999999998,0,0
2024-05-08,nan,38.5,21.2,0.0,17.3,1,0
2024-05-09,nan,36.5,22.5,0.4,14.0,0,0
2024-05-10,nan,36.9,23.6,11.8,13.299999999999997,0,0
2024-05-11,nan,36.4,23.8,0.2,12.599999999999998,0,0
2024-05-12,nan,36.0,24.1,2.1,11.899999999999999,0,0
2024-05-13,nan,34.8,24.0,7.0,10.799999999999997,0,0
2024-05-14,nan,37.7,24.0,0.0,13.700000000000003,0,0
2024-05-15,nan,38.2,23.0,0.0,15.200000000000003,1,0
2024-05-16,nan,39.0,24.0,4.4,15.0,1,0
2024-05-17,nan,37.7,23.4,2.0,14.300000000000004,0,0
2024-05-18,nan,38.7,23.0,0.3,15.700000000000003,1,0
2024-05-19,nan,38.8,24.9,0.3,13.899999999999999,1,0
2024-05-20,nan,40.5,25.6,0.8,14.899999999999999,1,0
2024-05-21,nan,41.7,24.5,0.0,17.200000000000003,1,0
2024-05-22,nan,39.8,25.2,0.4,14.599999999999998,1,0
2024-05-23,nan,38.8,25.4,2.7,13.399999999999999,1,0
2024-05-24,nan,35.8,24.6,0.3,11.199999999999996,0,0
2024-05-25,nan,34.1,23.6,0.0,10.5,0,0
2024-05-26,nan,34.2,24.4,0.0,9.800000000000004,0,0
2024-05-27,nan,32.7,24.8,0.0,7.900000000000002,0,0
2024-05-28,nan,34.0,24.2,0.0,9.8,0,0
2024-05-29,nan,34.3,23.5,0.0,10.799999999999997,0,0
2024-05-30,nan,36.2,23.2,0.0,13.000000000000004,0,0
2024-05-31,nan,35.8,24.0,0.0,11.799999999999997,0,0
2024-06-01,nan,35.9,24.0,0.1,11.899999999999999,0,0
2024-06-02,nan,36.2,24.5,0.0,11.700000000000003,0,0
2024-06-03,nan,37.4,24.2,2.1,13.2,0,0
2024-06-04,nan,31.4,24.1,21.0,7.299999999999997,0,0
2024-06-05,nan,33.2,24.4,7.9,8.800000000000004,0,0
2024-06-06,nan,33.6,23.5,6.1,10.100000000000001,0,0
2024-06-07,nan,33.8,23.3,13.8,10.499999999999996,0,0
2024-06-08,nan,32.2,23.5,9.3,8.700000000000003,0,0
2024-06-09,nan,27.0,23.0,2.8,4.0,0,0
2024-06-10,nan,27.7,22.1,17.1,5.599999999999998,0,0
2024-06-11,nan,27.9,22.6,21.9,5.299999999999997,0,0
2024-06-12,nan,28.8,22.9,9.5,5.900000000000002,0,0
2024-06-13,nan,28.8,23.1,9.1,5.699999999999999,0,0
2024-06-14,nan,28.9,22.9,1.2,6.0,0,0
2024-06-15,nan,29.2,23.0,3.4,6.199999999999999,0,0
2024-06-16,nan,30.5,22.6,8.7,7.899999999999999,0,0
2024-06-17,nan,30.6,22.8,5.9,7.800000000000001,0,0
2024-06-18,nan,29.6,23.1,19.5,6.5,0,0
2024-06-19,nan,27.8,23.0,1.8,4.800000000000001,0,0
2024-06-20,nan,29.0,23.1,3.4,5.899999999999999,0,0
2024-06-21,nan,29.4,23.4,0.6,6.0,0,0
2024-06-22,nan,29.8,22.8,0.5,7.0,0,0
2024-06-23,nan,30.3,23.2,2.5,7.100000000000001,0,0
2024-06-24,nan,30.8,23.2,5.4,7.600000000000001,0,0
2024-06-25,nan,29.4,23.9,4.0,5.5,0,0
2024-06-26,nan,29.6,23.6,5.3,6.0,0,0
2024-06-27,nan,27.6,23.4,2.2,4.200000000000003,0,0
2024-06-28,nan,27.8,23.6,11.5,4.199999999999999,0,0
2024-06-29,nan,28.4,23.1,1.7,5.299999999999997,0,0
2024-06-30,nan,27.9,23.4,4.7,4.5,0,0
2024-07-01,nan,27.2,22.5,4.9,4.699999999999999,0,0
2024-07-02,nan,27.4,22.5,11.4,4.899999999999999,0,0
2024-07-03,nan,27.5,22.9,0.7,4.600000000000001,0,0
2024-07-04,nan,26.8,23.4,1.0,3.400000000000002,0,0
2024-07-05,nan,28.0,23.2,4.5,4.800000000000001,0,0
2024-07-06,nan,27.7,23.0,4.3,4.699999999999999,0,0
2024-07-07,nan,26.0,22.9,6.4,3.1000000000000014,0,0
2024-07-08,nan,27.0,22.7,63.8,4.300000000000001,0,1
2024-07-09,nan,27.7,22.1,17.1,5.599999999999998,0,0
2024-07-10,nan,28.1,22.6,0.7,5.5,0,0
2024-07-11,nan,26.9,22.5,12.0,4.399999999999999,0,0
2024-07-12,nan,26.2,22.9,22.2,3.3000000000000007,0,0
2024-07-13,nan,26.5,22.6,17.9,3.8999999999999986,0,0
2024-07-14,nan,24.3,22.7,74.5,1.6000000000000014,0,1
2024-07-15,nan,28.6,22.5,6.1,6.100000000000001,0,0
2024-07-16,nan,28.8,22.5,2.5,6.300000000000001,0,0
2024-07-17,nan,26.9,22.9,11.0,4.0,0,0
2024-07-18,nan,26.6,22.9,6.3,3.700000000000003,0,0
2024-07-19,nan,25.0,23.1,5.8,1.8999999999999986,0,0
2024-07-20,nan,25.9,22.9,21.3,3.0,0,0
2024-07-21,nan,26.6,22.9,10.6,3.700000000000003,0,0
2024-07-22,nan,24.4,22.8,21.3,1.5999999999999979,0,0
2024-07-23,nan,24.0,22.7,21.7,1.3000000000000007,0,0
2024-07-24,nan,24.6,22.5,24.5,2.1000000000000014,0,0
2024-07-25,nan,23.7,21.9,54.9,1.8000000000000007,0,1
2024-07-26,nan,25.1,22.0,15.9,3.1000000000000014,0,0
2024-07-27,nan,25.0,22.8,10.0,2.1999999999999993,0,0
2024-07-28,nan,25.0,22.6,11.4,2.3999999999999986,0,0
2024-07-29,nan,26.2,22.5,13.0,3.6999999999999993,0,0
2024-07-30,nan,27.6,22.4,7.4,5.200000000000003,0,0
2024-07-31,nan,26.3,22.1,14.7,4.199999999999999,0,0
2024-08-01,nan,26.6,22.8,2.2,3.8000000000000007,0,0
2024-08-02,nan,26.7,22.0,9.8,4.699999999999999,0,0
2024-08-03,nan,25.8,22.6,8.2,3.1999999999999993,0,0
2024-08-04,nan,26.0,22.8,28.4,3.1999999999999993,0,0
2024-08-05,nan,26.8,22.6,3.3,4.199999999999999,0,0
2024-08-06,nan,27.4,22.5,0.7,4.899999999999999,0,0
2024-08-07,nan,27.0,22.6,2.7,4.399999999999999,0,0
2024-08-08,nan,27.1,22.2,2.9,4.900000000000002,0,0
2024-08-09,nan,24.8,22.1,6.4,2.6999999999999993,0,0
2024-08-10,nan,28.5,21.9,4.4,6.600000000000001,0,0
2024-08-11,nan,27.6,22.0,1.1,5.600000000000001,0,0
2024-08-12,nan,28.2,21.6,1.2,6.599999999999998,0,0
2024-08-13,nan,29.5,21.5,0.5,8.0,0,0
2024-08-14,nan,29.2,21.1,0.8,8.099999999999998,0,0
2024-08-15,nan,30.4,21.4,0.3,9.0,0,0
2024-08-16,nan,30.3,21.0,1.0,9.3,0,0
2024-08-17,nan,28.8,21.4,2.9,7.400000000000002,0,0
2024-08-18,nan,28.2,23.0,31.0,5.199999999999999,0,0
2024-08-19,nan,30.2,22.4,8.9,7.800000000000001,0,0
2024-08-20,nan,29.8,22.5,8.7,7.300000000000001,0,0
2024-08-21,nan,30.3,22.0,18.1,8.3,0,0
2024-08-22,nan,28.9,22.5,16.4,6.399999999999999,0,0
2024-08-23,nan,27.9,23.0,15.4,4.899999999999999,0,0
2024-08-24,nan,24.0,22.5,61.8,1.5,0,1
2024-08-25,nan,25.3,21.4,24.3,3.900000000000002,0,0
2024-08-26,nan,24.3,21.1,6.1,3.1999999999999993,0,0
2024-08-27,nan,26.1,21.4,7.9,4.700000000000003,0,0
2024-08-28,nan,26.6,21.5,4.0,5.100000000000001,0,0
2024-08-29,nan,27.1,22.1,1.5,5.0,0,0
2024-08-30,nan,27.1,22.3,2.2,4.800000000000001,0,0
2024-08-31,nan,25.6,22.1,9.7,3.5,0,0
2024-09-01,nan,25.6,21.6,2.3,4.0,0,0
2024-09-02,nan,23.8,22.2,49.4,1.6000000000000014,0,0
2024-09-03,nan,26.4,21.9,10.4,4.5,0,0
2024-09-04,nan,26.6,22.5,1.4,4.100000000000001,0,0
2024-09-05,nan,27.5,22.5,17.8,5.0,0,0
2024-09-06,nan,26.4,21.9,1.7,4.5,0,0
2024-09-07,nan,27.8,21.7,0.9,6.100000000000001,0,0
2024-09-08,nan,28.1,22.1,1.8,6.0,0,0
2024-09-09,nan,28.1,21.8,2.9,6.300000000000001,0,0
2024-09-10,nan,27.6,22.4,18.7,5.200000000000003,0,0
2024-09-11,nan,27.8,22.1,2.3,5.699999999999999,0,0
2024-09-12,nan,27.5,21.8,0.3,5.699999999999999,0,0
2024-09-13,nan,27.1,21.1,0.3,6.0,0,0
2024-09-14,nan,27.0,20.5,0.9,6.5,0,0
2024-09-15,nan,26.8,20.5,1.6,6.300000000000001,0,0
2024-09-16,nan,28.2,20.0,0.7,8.2,0,0
2024-09-17,nan,27.8,20.0,1.3,7.800000000000001,0,0
2024-09-18,nan,28.5,19.1,0.0,9.399999999999999,0,0
2024-09-19,nan,29.0,19.3,0.0,9.7,0,0
2024-09-20,nan,28.0,20.7,4.4,7.300000000000001,0,0
2024-09-21,nan,29.5,22.3,7.2,7.199999999999999,0,0
2024-09-22,nan,29.6,21.3,13.0,8.3,0,0
2024-09-23,nan,28.5,22.1,33.5,6.399999999999999,0,0
2024-09-24,nan,29.5,21.7,19.7,7.800000000000001,0,0
